"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 14, 2021","25.6200","22.6600","25.8900","22.5100","3.50M","13.06%"
"Sep 13, 2021","22.6600","23.7400","24.0500","21.4100","2.50M","-4.51%"
"Sep 12, 2021","23.7300","22.7300","24.2400","22.1800","2.23M","4.45%"
"Sep 11, 2021","22.7200","22.3200","23.7800","22.2600","1.53M","1.88%"
"Sep 10, 2021","22.3000","23.3100","24.2300","21.4900","2.59M","-4.25%"
"Sep 09, 2021","23.2900","23.1500","24.6900","22.7600","3.35M","0.69%"
"Sep 08, 2021","23.1300","24.3400","24.9400","21.3800","4.67M","-4.42%"
"Sep 07, 2021","24.2000","28.8500","29.3200","21.0900","8.62M","-16.06%"
"Sep 06, 2021","28.8300","29.3600","30.2600","28.4600","3.80M","-1.77%"
"Sep 05, 2021","29.3500","28.5900","29.4800","28.3400","1.84M","2.77%"
"Sep 04, 2021","28.5600","28.6400","29.4400","28.2400","2.17M","-0.24%"
"Sep 03, 2021","28.6300","29.9200","31.1900","28.3700","6.21M","-4.38%"
"Sep 02, 2021","29.9400","31.3200","31.3800","29.5500","2.05M","-4.44%"
"Sep 01, 2021","31.3300","29.3800","31.3600","28.7200","4.81M","6.56%"
"Aug 31, 2021","29.4000","26.8400","29.7000","26.2800","4.33M","9.66%"
"Aug 30, 2021","26.8100","26.7800","28.1800","25.5900","2.44M","0.11%"
"Aug 29, 2021","26.7800","26.8400","27.6600","26.1800","1.55M","-0.07%"
"Aug 28, 2021","26.8000","27.4300","27.5900","26.6400","1.12M","-2.23%"
"Aug 27, 2021","27.4100","25.5100","27.4600","25.0300","1.90M","7.45%"
"Aug 26, 2021","25.5100","27.0490","27.6280","25.1500","1.86M","-5.69%"
"Aug 25, 2021","27.0490","26.6100","27.4410","25.7120","1.87M","1.56%"
"Aug 24, 2021","26.6340","28.7950","29.2090","26.5380","2.15M","-7.44%"
"Aug 23, 2021","28.7750","28.4000","29.6170","28.3770","2.29M","1.29%"
"Aug 22, 2021","28.4090","28.2280","29.1620","27.2250","1.95M","0.62%"
"Aug 21, 2021","28.2350","28.8860","29.7230","28.2080","2.36M","-2.25%"
"Aug 20, 2021","28.8860","27.9790","29.1660","27.5540","2.62M","3.30%"
"Aug 19, 2021","27.9620","26.3290","27.9810","25.3410","2.84M","6.32%"
"Aug 18, 2021","26.2990","26.3840","27.3370","25.4910","3.78M","-0.42%"
"Aug 17, 2021","26.4090","29.0770","30.8010","25.9080","3.57M","-9.23%"
"Aug 16, 2021","29.0950","30.2790","31.2430","29.0000","2.82M","-3.83%"
"Aug 15, 2021","30.2530","30.1240","30.4200","28.3010","2.28M","0.45%"
"Aug 14, 2021","30.1180","30.5140","30.6470","28.7400","2.36M","-1.44%"
"Aug 13, 2021","30.5570","28.1000","30.6040","27.8530","2.44M","8.90%"
