"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 01, 2021","18.8590","15.0780","18.8590","15.0780","6.52M","25.20%"
"Feb 28, 2021","15.0630","16.2330","16.2330","14.0960","6.53M","-7.52%"
"Feb 27, 2021","16.2880","15.3640","17.2420","15.3640","7.15M","6.08%"
"Feb 26, 2021","15.3540","14.3370","16.4810","13.2680","9.29M","7.88%"
"Feb 25, 2021","14.2330","14.7240","16.7670","14.2330","9.28M","-3.43%"
"Feb 24, 2021","14.7390","14.8800","15.6630","14.1610","5.50M","-0.58%"
"Feb 23, 2021","14.8250","16.5960","16.7140","13.0360","12.25M","-10.68%"
"Feb 22, 2021","16.5970","17.3290","17.3290","15.5900","10.98M","-4.24%"
"Feb 21, 2021","17.3310","18.3230","18.6550","17.1310","5.92M","-5.49%"
"Feb 20, 2021","18.3380","14.5900","19.3940","14.5900","19.67M","26.32%"
"Feb 19, 2021","14.5170","15.8290","15.8290","14.3290","8.15M","-8.05%"
"Feb 18, 2021","15.7880","16.2000","16.6880","15.7640","3.86M","-2.43%"
"Feb 17, 2021","16.1810","16.4890","16.6790","15.0090","6.45M","-1.65%"
"Feb 16, 2021","16.4520","17.2670","17.5880","16.0800","4.81M","-4.55%"
"Feb 15, 2021","17.2370","15.0230","17.9260","12.9310","10.95M","15.52%"
"Feb 14, 2021","14.9210","16.0360","16.0740","14.9210","3.36M","-6.74%"
"Feb 13, 2021","15.9990","16.6150","17.1150","15.9000","3.57M","-3.37%"
"Feb 12, 2021","16.5570","16.7980","17.2710","16.0770","5.59M","-1.98%"
"Feb 11, 2021","16.8920","14.8990","17.1790","14.4080","7.92M","13.51%"
