Date,Price,Market cap,Total volume
1/11/2021 17:00,30.02270933,1016191040,24712717.42
2/11/2021 17:00,27.73732728,940931675.4,27252035.33
3/11/2021 17:00,27.4642927,955416207.7,27036802.67
4/11/2021 17:00,25.143685,856484295.1,21518936.13
5/11/2021 17:00,24.180018,833616760.8,23150396.56
6/11/2021 17:00,22.24978553,773458909.3,19321657.34
7/11/2021 16:00,29.68543122,1034448304,43351733.49
8/11/2021 16:00,28.51515824,999656244.1,21134272.84
9/11/2021 16:00,26.76783334,943378856.4,14537988.7
10/11/2021 16:00,37.39503942,1027334655,48823517.28
11/11/2021 16:00,34.50736415,1242677773,115781328.2
12/11/2021 16:00,32.97281886,1189450487,27307996.91
13/11/2021 16:00,31.48852711,1142689194,11081148.78
14/11/2021 16:00,30.42291399,1105580845,9787392.969
15/11/2021 16:00,29.84624427,1096500035,15811539.39
16/11/2021 16:00,24.83206135,913173793.8,39367669.65
17/11/2021 16:00,24.08337983,885118454,13947099.82
18/11/2021 16:00,21.80403428,805214166.8,23513805.94
19/11/2021 16:00,23.11145406,859055541.8,13217125.39
20/11/2021 16:00,23.41796249,872442373.1,14597380.48
21/11/2021 16:00,21.92247925,821305740.9,13162625.77
22/11/2021 16:00,21.19633701,798722967.4,3085868.413
23/11/2021 16:00,23.77576157,924048526.4,3375736.963
24/11/2021 16:00,24.41176097,930250965.6,12450302.56
25/11/2021 16:00,28.54292893,1100444463,5014050.912
26/11/2021 16:00,23.79864302,916927181.6,29548344.28
27/11/2021 16:00,24.50357803,949806831.6,22074566.53
28/11/2021 16:00,26.53602261,1035694584,19266283.29
29/11/2021 16:00,27.05107892,1054678487,24667967.79
30/11/2021 16:00,27.70619269,1085114737,15893101.02
1/12/2021 16:00,25.85074673,1016629573,14842383.54
2/12/2021 16:00,25.48077563,1004515204,15591925.56
3/12/2021 16:00,22.25530214,876972842,16887437.81
4/12/2021 16:00,21.40881435,848877722.1,19332219.98
5/12/2021 16:00,24.48812809,989898368.1,4069665.318
6/12/2021 16:00,26.47315896,1053202231,29053809.35
7/12/2021 16:00,29.05505977,1166145753,22343663.19
8/12/2021 16:00,28.89126681,1163127709,17520212.26
9/12/2021 16:00,27.40653284,1121351561,21732330.42
10/12/2021 16:00,26.31446562,1069765256,15036948.86
11/12/2021 16:00,26.51519427,1081832824,8065765.353
12/12/2021 16:00,30.63772278,1257355079,23778232.51
13/12/2021 16:00,26.99501735,1111491017,17426413.04
14/12/2021 16:00,26.26505552,1044477141,16518950.46
15/12/2021 16:00,28.87163569,1184178602,14751363.87
16/12/2021 16:00,31.43816484,1309145890,13445334.12
17/12/2021 16:00,33.04702997,1366185099,3907249.703
18/12/2021 16:00,33.48390315,1409349962,14417405.63
19/12/2021 16:00,32.04491493,1352695146,8515648.35
20/12/2021 16:00,31.3152974,1325671663,15897223.51
21/12/2021 16:00,35.99946363,1511531825,25777862.11
22/12/2021 16:00,38.18176572,1591053197,27864558.42
23/12/2021 16:00,44.62588595,1930870866,156425697.1
24/12/2021 16:00,40.44856458,1745202300,27235165.53
25/12/2021 16:00,43.09559079,1872193519,27545657
26/12/2021 16:00,41.75398988,1811198729,16668227.75
27/12/2021 16:00,49.13551375,2120684697,71262380.4
28/12/2021 16:00,44.05806962,1921257784,56360441.5
29/12/2021 16:00,44.24144768,1931910238,61709668.85
30/12/2021 16:00,42.54424676,1866392790,49795745.58
31/12/2021 16:00,49.06768907,2178369463,72874086.26
